UniqueIDN,LAT,LON,PlantType,FuelType,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour,PLCO2RTA_total
55304_G_CT6,31.3869,-84.08,Combustion Turbine,NaturalGas,49.0,108000.0,720,150.0,125046180.0
55332_G_1,33.092239,-82.979992,Combustion Turbine,NaturalGas,151.0,112752.00000000132,720,156.60000000000184,180597020.68800214
55332_G_2,33.092239,-82.979992,Combustion Turbine,NaturalGas,157.9,0.0,0,0.0,0.0
55332_G_3,33.092239,-82.979992,Combustion Turbine,NaturalGas,150.0,0.0,0,0.0,0.0
55332_G_4,33.092239,-82.979992,Combustion Turbine,NaturalGas,156.6,0.0,0,0.0,0.0
55409_G_CAL2,33.5883,-85.9731,Combustion Turbine,NaturalGas,158.0,0.0,0,0.0,0.0
55409_G_CAL3,33.5883,-85.9731,Combustion Turbine,NaturalGas,158.0,0.0,0,0.0,0.0
55409_G_CAL4,33.5883,-85.9731,Combustion Turbine,NaturalGas,158.0,0.0,0,0.0,0.0
7063_G_2,31.2546,-88.0299,Combustion Turbine,NaturalGas,114.0,126000.0,720,175.0,168162246.0
7063_G_3,31.2546,-88.0299,Combustion Turbine,NaturalGas,114.0,0.0,0,0.0,0.0
7063_G_4,31.2546,-88.0299,Combustion Turbine,NaturalGas,175.0,0.0,0,0.0,0.0
7063_G_5,31.2546,-88.0299,Combustion Turbine,NaturalGas,175.0,0.0,0,0.0,0.0
7764_G_1,33.8119,-83.6953,Combustion Turbine,NaturalGas,147.5,33125.5,683,48.5,46310210.88649999
7764_G_2,33.8119,-83.6953,Combustion Turbine,NaturalGas,155.0,67823.9999999991,720,94.19999999999875,94819511.95199873
7768_G_CTG2,31.3869,-84.08,Combustion Turbine,NaturalGas,48.5,66816.00000000089,720,92.80000000000123,79770352.89600107
7768_G_CTG3,31.3869,-84.08,Combustion Turbine,NaturalGas,48.5,93456.00000000122,720,129.8000000000017,111575342.73600146
7813_G_1,33.9486,-85.2769,Combustion Turbine,NaturalGas,94.2,0.0,0,0.0,0.0
7813_G_2,33.9486,-85.2769,Combustion Turbine,NaturalGas,92.8,0.0,0,0.0,0.0
7813_G_3,33.9486,-85.2769,Combustion Turbine,NaturalGas,129.8,0.0,0,0.0,0.0
7813_G_4,33.9486,-85.2769,Combustion Turbine,NaturalGas,131.3,0.0,0,0.0,0.0
7916_G_1,32.5892,-84.6917,Combustion Turbine,NaturalGas,97.0,70056.00000000095,720,97.30000000000132,99762406.12800135
7916_G_3,32.5892,-84.6917,Combustion Turbine,NaturalGas,94.7,0.0,0,0.0,0.0
7916_G_4,32.5892,-84.6917,Combustion Turbine,NaturalGas,97.3,0.0,0,0.0,0.0
7916_G_5,32.5892,-84.6917,Combustion Turbine,NaturalGas,96.5,0.0,0,0.0,0.0
999_G_nan_53,32.7888217841913,-86.82877413163189,Combustion Turbine,NaturalGas,43.6,0.0,0,0.0,0.0
54239_G_3023,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_3024,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_3025,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_3027,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_3028,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_3029,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_5876,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_5877,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_5878,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_5879,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_5880,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54239_G_5881,30.7917,-81.5333,Combustion Turbine,Oil,2.5,0.0,0,0.0,0.0
54848_G_GEN 7,30.8625,-83.2894,Combustion Turbine,Oil,0.8,0.0,0,0.0,0.0
54848_G_GEN1A,30.8625,-83.2894,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
54848_G_GEN2A,30.8625,-83.2894,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
54848_G_GEN4,30.8625,-83.2894,Combustion Turbine,Oil,0.7,0.0,0,0.0,0.0
54985_G_GEN7,31.262356,-85.402737,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
54985_G_GEN1,31.262356,-85.402737,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
54985_G_GEN2,31.262356,-85.402737,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
54985_G_GEN3,31.262356,-85.402737,Combustion Turbine,Oil,1.5,0.0,0,0.0,0.0
54985_G_GEN5,31.262356,-85.402737,Combustion Turbine,Oil,1.2,0.0,0,0.0,0.0
54985_G_GEN9,31.262356,-85.402737,Combustion Turbine,Oil,2.0,0.0,0,0.0,0.0
56015_G_SEG1,30.910985,-84.547304,Combustion Turbine,Oil,37.0,0.0,0,0.0,0.0
56015_G_SEGC,30.910985,-84.547304,Combustion Turbine,Oil,37.0,0.0,0,0.0,0.0
26_G_GT4,33.244211,-86.458056,Combustion Turbine,Oil,16.0,0.0,0,0.0,0.0
54985_G_GEN8,31.262356,-85.402737,Combustion Turbine,Oil,0.7,0.0,0,0.0,0.0
6052_G_5A,33.41342,-85.032329,Combustion Turbine,Oil,49.0,0.0,0,0.0,0.0
715_G_3A,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_3B,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_3C,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_4A,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_4B,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_4C,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_4D,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_4E,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
715_G_4F,31.213645,-81.546165,Combustion Turbine,Oil,46.0,0.0,0,0.0,0.0
732_G_1,32.0411,-81.145,Combustion Turbine,Oil,14.0,0.0,0,0.0,0.0
715_G_IC1,31.213645,-81.546165,Combustion Turbine,Oil,0.001,0.0,0,0.0,0.0
6258_G_5A,33.137711,-81.748294,Combustion Turbine,Oil,41.0,0.0,0,0.0,0.0
6258_G_5B,33.137711,-81.748294,Combustion Turbine,Oil,56.0,0.0,0,0.0,0.0
6258_G_5C,33.137711,-81.748294,Combustion Turbine,Oil,49.0,0.0,0,0.0,0.0
6258_G_5D,33.137711,-81.748294,Combustion Turbine,Oil,41.0,0.0,0,0.0,0.0
6258_G_5E,33.137711,-81.748294,Combustion Turbine,Oil,54.0,0.0,0,0.0,0.0
6258_G_5F,33.137711,-81.748294,Combustion Turbine,Oil,54.0,0.0,0,0.0,0.0
6258_G_IC1,33.137711,-81.748294,Combustion Turbine,Oil,0.001,0.0,0,0.0,0.0
54392_G_GEN1,33.961539730461034,-84.02322663920351,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
54392_G_GEN3,33.961539730461034,-84.02322663920351,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56522_G_GEN1,30.928333,-85.426111,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56522_G_GEN2,30.928333,-85.426111,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56522_G_GEN3,30.928333,-85.426111,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56522_G_GEN4,30.928333,-85.426111,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56522_G_GEN5,30.928333,-85.426111,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56522_G_GEN6,30.928333,-85.426111,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
56870_G_1,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_2,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_3,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_4,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_5,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_6,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_7,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
56870_G_8,32.4522,-84.3872,Landfill Gas,LF Gas,1.0,0.0,0,0.0,0.0
57026_G_GEN 5,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN1,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN2,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN3,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN4,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN6,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN7,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57026_G_GEN8,32.0303,-81.2722,Landfill Gas,LF Gas,0.8,0.0,0,0.0,0.0
57502_G_1,30.57,-87.39,Landfill Gas,LF Gas,1.5,0.0,0,0.0,0.0
57502_G_2,30.57,-87.39,Landfill Gas,LF Gas,1.5,0.0,0,0.0,0.0
58484_G_1,33.655,-84.394444,Landfill Gas,LF Gas,2.2,0.0,0,0.0,0.0
58484_G_2,33.655,-84.394444,Landfill Gas,LF Gas,2.2,0.0,0,0.0,0.0
58484_G_3,33.655,-84.394444,Landfill Gas,LF Gas,2.2,0.0,0,0.0,0.0
59221_G_GEN1,30.815,-83.3625,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
59221_G_GEN2,30.815,-83.3625,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
59221_G_GEN3,30.815,-83.3625,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
59650_G_GEN1,33.925556,-83.263889,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
60184_G_GEN1,32.7755,-83.4348,Landfill Gas,LF Gas,1.4,0.0,0,0.0,0.0
60184_G_GEN2,32.7755,-83.4348,Landfill Gas,LF Gas,1.4,0.0,0,0.0,0.0
999_G_nan_54,32.64909473878897,-83.44596500320117,Landfill Gas,LF Gas,6.366363,0.0,0,0.0,0.0
999_G_nan_55,32.64909473878897,-83.44596500320117,Landfill Gas,LF Gas,8.912909,0.0,0,0.0,0.0
999_G_nan_56,32.64909473878897,-83.44596500320117,Landfill Gas,LF Gas,9.420728,0.0,0,0.0,0.0
10250_B_1,30.266057,-85.52067,Municipal Solid Waste,MSW,5.0,0.0,0,0.0,0.0
10250_B_2,30.266057,-85.52067,Municipal Solid Waste,MSW,5.0,0.0,0,0.0,0.0
10216_B_PB1,31.5825,-87.4889,Non-Fossil Waste,Non-Fossil,21.8,15695.999999999798,720,21.79999999999972,0.0
10216_B_RB1,31.5825,-87.4889,Non-Fossil Waste,Non-Fossil,21.8,15695.999999999798,720,21.79999999999972,0.0
10233_B_PB,31.2434,-89.0456,Non-Fossil Waste,Non-Fossil,26.0,18720.0,720,26.0,0.0
10233_B_RB,31.2434,-89.0456,Non-Fossil Waste,Non-Fossil,26.0,18720.0,720,26.0,0.0
50465_B_RB,32.2544,-84.0667,Non-Fossil Waste,Non-Fossil,40.0,28800.0,720,40.0,0.0
50804_B_4,32.1561,-81.1586,Non-Fossil Waste,Non-Fossil,21.0,15120.0,720,21.0,0.0
50804_B_RE01,32.1561,-81.1586,Non-Fossil Waste,Non-Fossil,21.0,15120.0,720,21.0,0.0
54429_B_PB2,31.5825,-87.4889,Non-Fossil Waste,Non-Fossil,34.0,24480.0,720,34.0,0.0
54429_B_RB2,31.5825,-87.4889,Non-Fossil Waste,Non-Fossil,34.0,24480.0,720,34.0,0.0
54464_B_B002,32.7714,-83.6281,Non-Fossil Waste,Non-Fossil,13.3,9576.000000000004,720,13.300000000000004,0.0
54464_B_B003,32.7714,-83.6281,Non-Fossil Waste,Non-Fossil,13.3,9576.000000000004,720,13.300000000000004,0.0
54464_B_D001,32.7714,-83.6281,Non-Fossil Waste,Non-Fossil,13.3,9576.000000000004,720,13.300000000000004,0.0
57076_G_GEN1,32.4119,-84.9761,Non-Fossil Waste,Non-Fossil,1.8,1295.9999999999825,720,1.7999999999999756,0.0
57076_G_GEN2,32.4119,-84.9761,Non-Fossil Waste,Non-Fossil,1.8,1295.9999999999825,720,1.7999999999999756,0.0
59335_G_GEN1,31.546111,-84.0675,Non-Fossil Waste,Non-Fossil,1.9,1368.000000000008,720,1.900000000000011,0.0
60084_B_7040,30.694444,-83.303056,Non-Fossil Waste,Non-Fossil,52.0,37440.0,720,52.0,0.0
6001_G_1,31.2231,-85.1116,Nuclear,Nuclear,874.0,629280.0,720,874.0,0.0
6001_G_2,31.2231,-85.1116,Nuclear,Nuclear,883.0,635760.0,720,883.0,0.0
6051_G_1,31.9342,-82.3447,Nuclear,Nuclear,876.0,630720.0,720,876.0,0.0
6051_G_2,31.9342,-82.3447,Nuclear,Nuclear,883.0,635760.0,720,883.0,0.0
649_G_1,33.1427,-81.7625,Nuclear,Nuclear,1150.0,828000.0,720,1150.0,0.0
649_G_2,33.1427,-81.7625,Nuclear,Nuclear,1152.0,829440.0,720,1152.0,0.0
649_G_3,33.1427,-81.7625,Nuclear,Nuclear,1100.0,792000.0,720,1100.0,0.0
649_G_4,33.1427,-81.7625,Nuclear,Nuclear,1100.0,792000.0,720,1100.0,0.0
7_B_1,34.0128,-85.9708,O/G Steam,Oil,64.0,0.0,0,0.0,0.0
7_B_2,34.0128,-85.9708,O/G Steam,Oil,66.0,0.0,0,0.0,0.0
10_B_1,32.6017,-87.7811,O/G Steam,Oil,254.0,0.0,0,0.0,0.0
10_B_2,32.6017,-87.7811,O/G Steam,Oil,254.0,0.0,0,0.0,0.0
2049_B_5,30.4392,-89.0286,O/G Steam,Oil,480.0,0.0,0,0.0,0.0
26_B_1,33.244211,-86.458056,O/G Steam,Oil,254.0,0.0,0,0.0,0.0
26_B_2,33.244211,-86.458056,O/G Steam,Oil,256.0,0.0,0,0.0,0.0
26_B_3,33.244211,-86.458056,O/G Steam,Oil,254.0,0.0,0,0.0,0.0
26_B_4,33.244211,-86.458056,O/G Steam,Oil,256.0,0.0,0,0.0,0.0
728_B_Y6BR,33.4622,-84.8986,O/G Steam,Oil,356.0,0.0,0,0.0,0.0
728_B_Y7BR,33.4622,-84.8986,O/G Steam,Oil,358.0,0.0,0,0.0,0.0
10416_B_BO4,30.5958,-87.2525,O/G Steam,Oil,2.7,0.0,0,0.0,0.0
10416_B_BO5,30.5958,-87.2525,O/G Steam,Oil,2.7,0.0,0,0.0,0.0
10416_B_BO6,30.5958,-87.2525,O/G Steam,Oil,2.7,0.0,0,0.0,0.0
10416_B_BO7,30.5958,-87.2525,O/G Steam,Oil,2.7,0.0,0,0.0,0.0
10416_B_BO8,30.5958,-87.2525,O/G Steam,Oil,2.7,0.0,0,0.0,0.0
10416_B_BO9,30.5958,-87.2525,O/G Steam,Oil,2.7,0.0,0,0.0,0.0
60340_G_1,31.5559,-84.1103,O/G Steam,Oil,50.0,0.0,0,0.0,0.0
2049_B_4,30.4392,-89.0286,O/G Steam,Oil,236.0,0.0,0,0.0,0.0
6087_G_1,33.3502,-83.1574,Pumped Storage,Pumps,53.3,0.0,0,0.0,0.0
6087_G_2,33.3502,-83.1574,Pumped Storage,Pumps,53.3,0.0,0,0.0,0.0
6087_G_5,33.3502,-83.1574,Pumped Storage,Pumps,53.3,0.0,0,0.0,0.0
6087_G_6,33.3502,-83.1574,Pumped Storage,Pumps,53.3,0.0,0,0.0,0.0
6130_G_3,34.6121,-84.6733,Pumped Storage,Pumps,143.0,0.0,0,0.0,0.0
6130_G_4,34.6121,-84.6733,Pumped Storage,Pumps,143.0,0.0,0,0.0,0.0
6132_G_5,34.0256,-82.5953,Pumped Storage,Pumps,82.0,0.0,0,0.0,0.0
6132_G_6,34.0256,-82.5953,Pumped Storage,Pumps,82.0,0.0,0,0.0,0.0
6132_G_7,34.0256,-82.5953,Pumped Storage,Pumps,82.0,0.0,0,0.0,0.0
6132_G_8,34.0256,-82.5953,Pumped Storage,Pumps,82.0,0.0,0,0.0,0.0
6189_G_1,34.355538,-85.303942,Pumped Storage,Pumps,345.0,0.0,0,0.0,0.0
6189_G_2,34.355538,-85.303942,Pumped Storage,Pumps,345.0,0.0,0,0.0,0.0
6189_G_3,34.355538,-85.303942,Pumped Storage,Pumps,345.0,0.0,0,0.0,0.0
50806_B_PB3,34.1497,-79.5606,Biomass,Biomass,7.6,5472.000000000032,720,7.600000000000044,338733.21600000194
50806_B_PB4,34.1497,-79.5606,Biomass,Biomass,75.0,54000.0,720,75.0,3342762.0
57138_B_HRSG1,33.283333,-81.666666,Biomass,Biomass,8.0,5760.0,720,8.0,851523.84
57138_B_HRSG2,33.283333,-81.666666,Biomass,Biomass,8.0,5760.0,720,8.0,851523.84
58706_B_B001,32.995,-81.281944,Biomass,Biomass,19.9,14327.999999999827,720,19.89999999999976,28.655999999999654
58707_B_B001,33.238611,-80.450278,Biomass,Biomass,19.9,14327.999999999827,720,19.89999999999976,28.655999999999654
10378_B_1A,33.944384,-78.011824,Biomass,Biomass,16.0,11520.0,720,16.0,5881812.48
10378_B_1B,33.944384,-78.011824,Biomass,Biomass,16.0,11520.0,720,16.0,5881812.48
10378_B_1C,33.944384,-78.011824,Biomass,Biomass,16.0,11520.0,720,16.0,5881812.48
10378_B_2A,33.944384,-78.011824,Biomass,Biomass,16.0,11520.0,720,16.0,5881812.48
10378_B_2B,33.944384,-78.011824,Biomass,Biomass,16.0,11520.0,720,16.0,5881812.48
10378_B_2C,33.944384,-78.011824,Biomass,Biomass,16.0,11520.0,720,16.0,5881812.48
10379_B_1A,36.435,-78.9619,Biomass,Biomass,15.7,11304.000000000078,720,15.70000000000011,16719723.792000115
10379_B_1B,36.435,-78.9619,Biomass,Biomass,15.7,11304.000000000078,720,15.70000000000011,16719723.792000115
10379_B_1C,36.435,-78.9619,Biomass,Biomass,15.7,11304.000000000078,720,15.70000000000011,16719723.792000115
10382_B_UNIT1,34.59,-78.9968,Biomass,Biomass,17.4,12527.99999999984,720,17.39999999999978,6396471.071999919
10382_B_UNIT2,34.59,-78.9968,Biomass,Biomass,17.4,12527.99999999984,720,17.39999999999978,6396471.071999919
10525_B_4A,35.130193,-77.167883,Biomass,Biomass,47.0,33840.0,720,47.0,0.0
7737_B_B001,32.9,-79.9667,Biomass,Biomass,42.0,30240.0,720,42.0,14604256.799999999
130_B_1,33.371506,-80.113235,Coal Steam,Coal,580.0,20540.532923260853,163,126.0155394065083,47339581.36344297
130_B_2,33.371506,-80.113235,Coal Steam,Coal,570.0,20186.385803894293,163,123.84285769260302,46523381.68476294
130_B_3,33.371506,-80.113235,Coal Steam,Coal,600.0,21248.827161993973,163,130.36090283431886,48971980.720803045
130_B_4,33.371506,-80.113235,Coal Steam,Coal,600.0,21248.827161993973,163,130.36090283431886,48971980.720803045
2712_B_1,36.4833,-79.0731,Coal Steam,Coal,379.0,13422.17582399286,163,82.34463695701142,28806566.376046885
2712_B_2,36.4833,-79.0731,Coal Steam,Coal,671.0,23763.2717094966,163,145.78694300304662,51000543.63674793
2712_B_3A,36.4833,-79.0731,Coal Steam,Coal,346.0,12253.490330083203,163,75.17478730112394,26298342.91850193
2712_B_3B,36.4833,-79.0731,Coal Steam,Coal,346.0,12253.490330083203,163,75.17478730112394,26298342.91850193
2712_B_4A,36.4833,-79.0731,Coal Steam,Coal,349.0,12359.734465893172,163,75.82659181529554,26526363.2328242
2712_B_4B,36.4833,-79.0731,Coal Steam,Coal,349.0,12359.734465893172,163,75.82659181529554,26526363.2328242
2718_B_3,35.1897,-81.0122,Coal Steam,Coal,258.0,9136.995679657406,163,56.055188218757095,24787719.03135986
2718_B_4,35.1897,-81.0122,Coal Steam,Coal,257.0,9101.580967720754,163,55.837920047366595,24691642.601005767
2718_B_5,35.1897,-81.0122,Coal Steam,Coal,259.0,9172.41039159408,163,56.272456390147724,24883795.461714014
2721_B_5,35.22,-81.7594,Coal Steam,Coal,544.0,19265.6032935412,163,118.19388523644908,29578808.251829796
2721_B_6,35.22,-81.7594,Coal Steam,Coal,844.0,29890.016874538196,163,183.37433665360857,45890651.03776536
2727_B_1,35.5975,-80.9658,Coal Steam,Coal,370.0,13103.44341656296,163,80.38922341449668,23816491.16785942
2727_B_2,35.5975,-80.9658,Coal Steam,Coal,370.0,13103.44341656296,163,80.38922341449668,23816491.16785942
2727_B_3,35.5975,-80.9658,Coal Steam,Coal,658.0,23302.880454320064,163,142.96245677496972,42354732.94176079
2727_B_4,35.5975,-80.9658,Coal Steam,Coal,660.0,23373.70987819338,163,143.39699311775078,42483470.73185733
6249_B_1,33.33184,-79.357236,Coal Steam,Coal,275.0,9739.045782580579,163,59.74874713239619,22941607.894911855
6249_B_2,33.33184,-79.357236,Coal Steam,Coal,285.0,10093.192901947146,163,61.92142884630151,23775848.18199956
6249_B_3,33.33184,-79.357236,Coal Steam,Coal,285.0,10093.192901947146,163,61.92142884630151,23775848.18199956
6249_B_4,33.33184,-79.357236,Coal Steam,Coal,285.0,10093.192901947146,163,61.92142884630151,23775848.18199956
6250_B_1A,36.5278,-78.8917,Coal Steam,Coal,364.0,12890.955144943024,163,79.08561438615352,33452608.69410867
6250_B_1B,36.5278,-78.8917,Coal Steam,Coal,364.0,12890.955144943024,163,79.08561438615352,33452608.69410867
7210_B_COP1,33.3644,-81.03,Coal Steam,Coal,415.0,14697.105453712506,163,90.16629112707058,25554606.804748073
8042_B_1,36.2811,-80.0603,Coal Steam,Coal,1110.0,39310.33024968888,163,241.16767024349005,66410911.23415464
8042_B_2,36.2811,-80.0603,Coal Steam,Coal,1110.0,39310.33024968888,163,241.16767024349005,66410911.23415464
7737_B_RB01,32.9,-79.9667,Coal Steam,Coal,42.0,14272.567862552229,340,41.978140772212434,6892865.286380286
2718_B_1,35.1897,-81.0122,Coal Steam,Coal,162.0,0.0,0,0.0,0.0
2718_B_2,35.1897,-81.0122,Coal Steam,Coal,162.0,0.0,0,0.0,0.0
3297_B_WAT1,33.8264,-80.6228,Coal Steam,Coal,342.0,0.0,0,0.0,0.0
3297_B_WAT2,33.8264,-80.6228,Coal Steam,Coal,342.0,0.0,0,0.0,0.0
3298_B_WIL1,33.0158,-79.9297,Coal Steam,Coal,605.0,0.0,0,0.0,0.0
2706_G_CT5,35.4731,-82.5417,Combined Cycle,NaturalGas,191.2,103310.11090941218,666,155.12028665076903,86769335.67192802
2706_G_CT7,35.4731,-82.5417,Combined Cycle,NaturalGas,191.2,103310.11090941218,666,155.12028665076903,86769335.67192802
2706_G_ST6,35.4731,-82.5417,Combined Cycle,NaturalGas,102.0,55113.1344809629,666,82.75245417561997,46289080.745484896
2706_G_ST8,35.4731,-82.5417,Combined Cycle,NaturalGas,102.0,55113.1344809629,666,82.75245417561997,46289080.745484896
2720_G_CT11,35.7133,-80.3767,Combined Cycle,NaturalGas,178.0,96177.82291775876,666,144.4111455221603,79281014.45409815
2720_G_CT12,35.7133,-80.3767,Combined Cycle,NaturalGas,178.0,96177.82291775876,666,144.4111455221603,79281014.45409815
2720_G_ST10,35.7133,-80.3767,Combined Cycle,NaturalGas,312.0,168581.35253000405,666,253.12515394895502,138964474.77347535
2723_G_CT8,36.4862,-79.7208,Combined Cycle,NaturalGas,171.0,92395.54898279079,666,138.7320555297159,78729692.91494215
2723_G_CT9,36.4862,-79.7208,Combined Cycle,NaturalGas,171.0,92395.54898279079,666,138.7320555297159,78729692.91494215
2723_G_ST7,36.4862,-79.7208,Combined Cycle,NaturalGas,320.0,172903.95131282465,666,259.61554251174874,147330419.48995
3264_G_CT11,34.6022,-82.435,Combined Cycle,NaturalGas,230.0,124274.71500609281,666,186.59867118031954,106273398.26274526
3264_G_CT12,34.6022,-82.435,Combined Cycle,NaturalGas,230.0,124274.71500609281,666,186.59867118031954,106273398.26274526
3264_G_ST10,34.6022,-82.435,Combined Cycle,NaturalGas,293.0,158315.18042080515,666,237.71048111232005,135383068.2216711
3295_G_1,33.435,-81.9111,Combined Cycle,NaturalGas,64.0,34580.79026256494,666,51.923108502349756,34898241.91717528
3295_G_2,33.435,-81.9111,Combined Cycle,NaturalGas,64.0,34580.79026256494,666,51.923108502349756,34898241.91717528
3295_G_CT1,33.435,-81.9111,Combined Cycle,NaturalGas,162.0,87532.62535211752,666,131.43036839657285,88336174.85284996
3295_G_CT2,33.435,-81.9111,Combined Cycle,NaturalGas,168.0,90774.574439233,666,136.29815981866815,91607885.03258514
55043_G_GT1,35.0727,-81.613,Combined Cycle,NaturalGas,51.0,27556.56724048145,666,41.37622708780999,23781620.650775135
55043_G_ST1,35.0727,-81.613,Combined Cycle,NaturalGas,35.0,18911.369674840196,666,28.395449962222518,16320720.054453513
55386_G_CT1,33.8697,-81.0178,Combined Cycle,NaturalGas,151.5,81859.21444966541,666,122.91173340790601,68848756.48267893
55386_G_CT2,33.8697,-81.0178,Combined Cycle,NaturalGas,151.5,81859.21444966541,666,122.91173340790601,68848756.48267893
55386_G_ST1,33.8697,-81.0178,Combined Cycle,NaturalGas,240.0,129677.96348461864,666,194.71165688381177,109067337.0022638
55927_G_CT1,32.3594,-81.1242,Combined Cycle,NaturalGas,158.0,85371.3259607072,666,128.18517411517598,73431206.94051673
55927_G_CT2,32.3594,-81.1242,Combined Cycle,NaturalGas,168.0,90774.574439233,666,136.29815981866815,78078751.68358743
55927_G_CT3,32.3594,-81.1242,Combined Cycle,NaturalGas,151.0,81589.05202573913,666,122.50608412273144,70177925.62036723
55927_G_ST1,32.3594,-81.1242,Combined Cycle,NaturalGas,385.0,208025.06642324236,666,312.349949584448,178930472.60822126
58215_G_1A,35.36401076433756,-78.00395322306142,Combined Cycle,NaturalGas,170.0,91855.2241349382,666,137.92075695936666,80846834.79848653
58215_G_1B,35.36401076433756,-78.00395322306142,Combined Cycle,NaturalGas,170.0,91855.2241349382,666,137.92075695936666,80846834.79848653
58215_G_1C,35.36401076433756,-78.00395322306142,Combined Cycle,NaturalGas,170.0,91855.2241349382,666,137.92075695936666,80846834.79848653
58215_G_ST1,35.36401076433756,-78.00395322306142,Combined Cycle,NaturalGas,378.0,204242.79248827428,666,306.6708595920034,173967232.33383632
58697_G_CA1,34.23214103526661,-77.88468212816187,Combined Cycle,NaturalGas,266.0,143726.40952878573,666,215.8054197128915,121207355.6838156
58697_G_CT1,34.23214103526661,-77.88468212816187,Combined Cycle,NaturalGas,170.0,91855.2241349382,666,137.92075695936666,80353719.21324052
58697_G_CT2,34.23214103526661,-77.88468212816187,Combined Cycle,NaturalGas,171.0,92395.54898279079,666,138.7320555297159,80826388.14978902
59325_G_KMEC1,35.2025,-81.363056,Combined Cycle,NaturalGas,259.0,139944.1355938175,666,210.1263297204467,113105509.32549961
